event_id_left,event_id_right,is_match,pair_type,true_cust_id_left,true_cust_id_right
evt_in_person_000003374,evt_web_000003372,1,positive_cross_channel,CUST_PREMIUM_001393,CUST_PREMIUM_001393
evt_app_000008158,evt_call_center_000008154,1,positive_cross_channel,CUST_PREMIUM_001900,CUST_PREMIUM_001900
evt_app_000005988,evt_web_000005995,1,positive_cross_channel,CUST_PREMIUM_001669,CUST_PREMIUM_001669
evt_app_000008272,evt_app_000008271,1,positive_same_channel,CUST_PREMIUM_001913,CUST_PREMIUM_001913
evt_app_000006978,evt_call_center_000006983,1,positive_cross_channel,CUST_PREMIUM_001760,CUST_PREMIUM_001760
evt_web_000002743,evt_app_000002744,1,positive_cross_channel,CUST_PREMIUM_001315,CUST_PREMIUM_001315
evt_app_000001889,evt_app_000001901,1,positive_same_channel,CUST_PREMIUM_001220,CUST_PREMIUM_001220
evt_in_person_000008406,evt_web_000008407,1,positive_cross_channel,CUST_PREMIUM_001925,CUST_PREMIUM_001925
evt_call_center_000002543,evt_web_000002539,1,positive_cross_channel,CUST_PREMIUM_001297,CUST_PREMIUM_001297
evt_web_000000047,evt_call_center_000000041,1,positive_cross_channel,CUST_PREMIUM_001004,CUST_PREMIUM_001004
evt_call_center_000002139,evt_app_000002141,1,positive_cross_channel,CUST_PREMIUM_001254,CUST_PREMIUM_001254
evt_in_person_000000587,evt_call_center_000000586,1,positive_cross_channel,CUST_PREMIUM_001069,CUST_PREMIUM_001069
evt_web_000002563,evt_in_person_000002552,1,positive_cross_channel,CUST_PREMIUM_001298,CUST_PREMIUM_001298
evt_call_center_000001649,evt_web_000001660,1,positive_cross_channel,CUST_PREMIUM_001190,CUST_PREMIUM_001190
evt_call_center_000003692,evt_in_person_000003684,1,positive_cross_channel,CUST_PREMIUM_001433,CUST_PREMIUM_001433
evt_in_person_000006353,evt_web_000006348,1,positive_cross_channel,CUST_PREMIUM_001700,CUST_PREMIUM_001700
evt_web_000004561,evt_app_000004559,1,positive_cross_channel,CUST_PREMIUM_001530,CUST_PREMIUM_001530
evt_in_person_000002704,evt_web_000002699,1,positive_cross_channel,CUST_PREMIUM_001313,CUST_PREMIUM_001313
evt_web_000004728,evt_in_person_000004733,1,positive_cross_channel,CUST_PREMIUM_001543,CUST_PREMIUM_001543
evt_call_center_000001533,evt_app_000001527,1,positive_cross_channel,CUST_PREMIUM_001175,CUST_PREMIUM_001175
evt_call_center_000000246,evt_app_000000245,1,positive_cross_channel,CUST_PREMIUM_001024,CUST_PREMIUM_001024
evt_call_center_000003972,evt_call_center_000003978,1,positive_same_channel,CUST_PREMIUM_001461,CUST_PREMIUM_001461
evt_app_000001779,evt_call_center_000001785,1,positive_cross_channel,CUST_PREMIUM_001208,CUST_PREMIUM_001208
evt_app_000005311,evt_web_000005316,1,positive_cross_channel,CUST_PREMIUM_001601,CUST_PREMIUM_001601
evt_web_000004501,evt_web_000004516,1,positive_same_channel,CUST_PREMIUM_001523,CUST_PREMIUM_001523
evt_web_000004068,evt_in_person_000004067,1,positive_cross_channel,CUST_PREMIUM_001472,CUST_PREMIUM_001472
evt_web_000008025,evt_call_center_000008023,1,positive_cross_channel,CUST_PREMIUM_001885,CUST_PREMIUM_001885
evt_web_000008329,evt_app_000008316,1,positive_cross_channel,CUST_PREMIUM_001918,CUST_PREMIUM_001918
evt_web_000007959,evt_app_000007961,1,positive_cross_channel,CUST_PREMIUM_001873,CUST_PREMIUM_001873
evt_app_000007868,evt_call_center_000007860,1,positive_cross_channel,CUST_PREMIUM_001865,CUST_PREMIUM_001865
evt_call_center_000001715,evt_app_000001709,1,positive_cross_channel,CUST_PREMIUM_001203,CUST_PREMIUM_001203
evt_call_center_000003015,evt_web_000003017,1,positive_cross_channel,CUST_PREMIUM_001348,CUST_PREMIUM_001348
evt_call_center_000007060,evt_web_000007052,1,positive_cross_channel,CUST_PREMIUM_001768,CUST_PREMIUM_001768
evt_in_person_000006352,evt_app_000006357,1,positive_cross_channel,CUST_PREMIUM_001700,CUST_PREMIUM_001700
evt_app_000003493,evt_call_center_000003490,1,positive_cross_channel,CUST_PREMIUM_001401,CUST_PREMIUM_001401
evt_app_000000572,evt_call_center_000000563,1,positive_cross_channel,CUST_PREMIUM_001067,CUST_PREMIUM_001067
evt_call_center_000000589,evt_web_000000603,1,positive_cross_channel,CUST_PREMIUM_001070,CUST_PREMIUM_001070
evt_web_000002809,evt_call_center_000002810,1,positive_cross_channel,CUST_PREMIUM_001325,CUST_PREMIUM_001325
evt_app_000002791,evt_web_000002795,1,positive_cross_channel,CUST_PREMIUM_001321,CUST_PREMIUM_001321
evt_app_000007500,evt_web_000007487,1,positive_cross_channel,CUST_PREMIUM_001818,CUST_PREMIUM_001818
evt_call_center_000005077,evt_in_person_000005078,1,positive_cross_channel,CUST_PREMIUM_001580,CUST_PREMIUM_001580
evt_in_person_000008809,evt_call_center_000008806,1,positive_cross_channel,CUST_PREMIUM_001961,CUST_PREMIUM_001961
evt_app_000000682,evt_call_center_000000681,1,positive_cross_channel,CUST_PREMIUM_001085,CUST_PREMIUM_001085
evt_app_000008985,evt_app_000008969,1,positive_same_channel,CUST_PREMIUM_001978,CUST_PREMIUM_001978
evt_app_000007977,evt_web_000007972,1,positive_cross_channel,CUST_PREMIUM_001878,CUST_PREMIUM_001878
evt_call_center_000008171,evt_call_center_000008169,1,positive_same_channel,CUST_PREMIUM_001901,CUST_PREMIUM_001901
evt_call_center_000007825,evt_call_center_000007829,1,positive_same_channel,CUST_PREMIUM_001859,CUST_PREMIUM_001859
evt_app_000007417,evt_web_000007416,1,positive_cross_channel,CUST_PREMIUM_001807,CUST_PREMIUM_001807
evt_in_person_000005909,evt_app_000005906,1,positive_cross_channel,CUST_PREMIUM_001659,CUST_PREMIUM_001659
evt_app_000006483,evt_web_000006485,1,positive_cross_channel,CUST_PREMIUM_001710,CUST_PREMIUM_001710
evt_app_000007716,evt_in_person_000007720,1,positive_cross_channel,CUST_PREMIUM_001848,CUST_PREMIUM_001848
evt_call_center_000006054,evt_app_000006056,1,positive_cross_channel,CUST_PREMIUM_001677,CUST_PREMIUM_001677
evt_call_center_000008665,evt_web_000008676,1,positive_cross_channel,CUST_PREMIUM_001949,CUST_PREMIUM_001949
evt_call_center_000000091,evt_web_000000092,1,positive_cross_channel,CUST_PREMIUM_001008,CUST_PREMIUM_001008
evt_app_000000748,evt_web_000000753,1,positive_cross_channel,CUST_PREMIUM_001092,CUST_PREMIUM_001092
evt_app_000008120,evt_call_center_000008123,1,positive_cross_channel,CUST_PREMIUM_001897,CUST_PREMIUM_001897
evt_call_center_000004989,evt_web_000004993,1,positive_cross_channel,CUST_PREMIUM_001571,CUST_PREMIUM_001571
evt_app_000008196,evt_web_000008195,1,positive_cross_channel,CUST_PREMIUM_001904,CUST_PREMIUM_001904
evt_in_person_000000398,evt_app_000000403,1,positive_cross_channel,CUST_PREMIUM_001049,CUST_PREMIUM_001049
evt_web_000002893,evt_app_000002890,1,positive_cross_channel,CUST_PREMIUM_001337,CUST_PREMIUM_001337
evt_app_000005281,evt_call_center_000005287,1,positive_cross_channel,CUST_PREMIUM_001599,CUST_PREMIUM_001599
evt_app_000004287,evt_web_000004281,1,positive_cross_channel,CUST_PREMIUM_001493,CUST_PREMIUM_001493
evt_web_000003030,evt_web_000003031,1,positive_same_channel,CUST_PREMIUM_001351,CUST_PREMIUM_001351
evt_app_000006264,evt_call_center_000006262,1,positive_cross_channel,CUST_PREMIUM_001693,CUST_PREMIUM_001693
evt_call_center_000007172,evt_app_000007175,1,positive_cross_channel,CUST_PREMIUM_001779,CUST_PREMIUM_001779
evt_app_000005067,evt_call_center_000005072,1,positive_cross_channel,CUST_PREMIUM_001579,CUST_PREMIUM_001579
evt_app_000005749,evt_call_center_000005744,1,positive_cross_channel,CUST_PREMIUM_001643,CUST_PREMIUM_001643
evt_call_center_000005826,evt_web_000005832,1,positive_cross_channel,CUST_PREMIUM_001650,CUST_PREMIUM_001650
evt_app_000005393,evt_call_center_000005392,1,positive_cross_channel,CUST_PREMIUM_001607,CUST_PREMIUM_001607
evt_app_000002848,evt_call_center_000002839,1,positive_cross_channel,CUST_PREMIUM_001330,CUST_PREMIUM_001330
evt_call_center_000001154,evt_call_center_000001153,1,positive_same_channel,CUST_PREMIUM_001131,CUST_PREMIUM_001131
evt_app_000008831,evt_web_000008839,1,positive_cross_channel,CUST_PREMIUM_001963,CUST_PREMIUM_001963
evt_call_center_000000570,evt_app_000000573,1,positive_cross_channel,CUST_PREMIUM_001067,CUST_PREMIUM_001067
evt_call_center_000003546,evt_call_center_000003550,1,positive_same_channel,CUST_PREMIUM_001413,CUST_PREMIUM_001413
evt_call_center_000001823,evt_app_000001826,1,positive_cross_channel,CUST_PREMIUM_001215,CUST_PREMIUM_001215
evt_app_000004474,evt_app_000004471,1,positive_same_channel,CUST_PREMIUM_001519,CUST_PREMIUM_001519
evt_app_000001978,evt_call_center_000001975,1,positive_cross_channel,CUST_PREMIUM_001231,CUST_PREMIUM_001231
evt_web_000008733,evt_app_000008735,1,positive_cross_channel,CUST_PREMIUM_001955,CUST_PREMIUM_001955
evt_app_000001182,evt_web_000001173,1,positive_cross_channel,CUST_PREMIUM_001134,CUST_PREMIUM_001134
evt_web_000007946,evt_call_center_000007947,1,positive_cross_channel,CUST_PREMIUM_001871,CUST_PREMIUM_001871
evt_in_person_000004335,evt_web_000004330,1,positive_cross_channel,CUST_PREMIUM_001497,CUST_PREMIUM_001497
evt_in_person_000004290,evt_app_000004288,1,positive_cross_channel,CUST_PREMIUM_001493,CUST_PREMIUM_001493
evt_call_center_000004865,evt_app_000004862,1,positive_cross_channel,CUST_PREMIUM_001556,CUST_PREMIUM_001556
evt_web_000008211,evt_app_000008206,1,positive_cross_channel,CUST_PREMIUM_001905,CUST_PREMIUM_001905
evt_app_000003671,evt_web_000003672,1,positive_cross_channel,CUST_PREMIUM_001432,CUST_PREMIUM_001432
evt_app_000007540,evt_in_person_000007549,1,positive_cross_channel,CUST_PREMIUM_001824,CUST_PREMIUM_001824
evt_app_000002998,evt_call_center_000003001,1,positive_cross_channel,CUST_PREMIUM_001346,CUST_PREMIUM_001346
evt_web_000002721,evt_web_000002714,1,positive_same_channel,CUST_PREMIUM_001314,CUST_PREMIUM_001314
evt_call_center_000003042,evt_web_000003044,1,positive_cross_channel,CUST_PREMIUM_001352,CUST_PREMIUM_001352
evt_app_000008272,evt_in_person_000008270,1,positive_cross_channel,CUST_PREMIUM_001913,CUST_PREMIUM_001913
evt_app_000000938,evt_call_center_000000943,1,positive_cross_channel,CUST_PREMIUM_001109,CUST_PREMIUM_001109
evt_call_center_000002750,evt_call_center_000002751,1,positive_same_channel,CUST_PREMIUM_001315,CUST_PREMIUM_001315
evt_call_center_000002308,evt_web_000002294,1,positive_cross_channel,CUST_PREMIUM_001272,CUST_PREMIUM_001272
evt_web_000002480,evt_call_center_000002464,1,positive_cross_channel,CUST_PREMIUM_001289,CUST_PREMIUM_001289
evt_app_000001853,evt_web_000001840,1,positive_cross_channel,CUST_PREMIUM_001216,CUST_PREMIUM_001216
evt_web_000000355,evt_web_000000354,1,positive_same_channel,CUST_PREMIUM_001044,CUST_PREMIUM_001044
evt_app_000007104,evt_web_000007102,1,positive_cross_channel,CUST_PREMIUM_001772,CUST_PREMIUM_001772
evt_call_center_000006011,evt_web_000006016,1,positive_cross_channel,CUST_PREMIUM_001674,CUST_PREMIUM_001674
evt_app_000006033,evt_app_000006040,1,positive_same_channel,CUST_PREMIUM_001675,CUST_PREMIUM_001675
evt_app_000008932,evt_app_000008929,1,positive_same_channel,CUST_PREMIUM_001976,CUST_PREMIUM_001976
evt_call_center_000003221,evt_call_center_000003219,1,positive_same_channel,CUST_PREMIUM_001378,CUST_PREMIUM_001378
evt_app_000002449,evt_app_000002446,1,positive_same_channel,CUST_PREMIUM_001287,CUST_PREMIUM_001287
evt_app_000005002,evt_in_person_000005005,1,positive_cross_channel,CUST_PREMIUM_001573,CUST_PREMIUM_001573
evt_in_person_000003998,evt_app_000003994,1,positive_cross_channel,CUST_PREMIUM_001464,CUST_PREMIUM_001464
evt_web_000005986,evt_call_center_000005977,1,positive_cross_channel,CUST_PREMIUM_001668,CUST_PREMIUM_001668
evt_in_person_000001377,evt_call_center_000001373,1,positive_cross_channel,CUST_PREMIUM_001158,CUST_PREMIUM_001158
evt_web_000005541,evt_in_person_000005543,1,positive_cross_channel,CUST_PREMIUM_001621,CUST_PREMIUM_001621
evt_web_000005953,evt_call_center_000005947,1,positive_cross_channel,CUST_PREMIUM_001664,CUST_PREMIUM_001664
evt_web_000003792,evt_app_000003789,1,positive_cross_channel,CUST_PREMIUM_001440,CUST_PREMIUM_001440
evt_app_000001779,evt_call_center_000001781,1,positive_cross_channel,CUST_PREMIUM_001208,CUST_PREMIUM_001208
evt_in_person_000003607,evt_app_000003614,1,positive_cross_channel,CUST_PREMIUM_001425,CUST_PREMIUM_001425
evt_call_center_000005646,evt_app_000005654,1,positive_cross_channel,CUST_PREMIUM_001633,CUST_PREMIUM_001633
evt_web_000008619,evt_web_000008611,1,positive_same_channel,CUST_PREMIUM_001944,CUST_PREMIUM_001944
evt_app_000003018,evt_web_000003016,1,positive_cross_channel,CUST_PREMIUM_001348,CUST_PREMIUM_001348
evt_web_000007119,evt_call_center_000007117,1,positive_cross_channel,CUST_PREMIUM_001773,CUST_PREMIUM_001773
evt_call_center_000002026,evt_in_person_000002031,1,positive_cross_channel,CUST_PREMIUM_001241,CUST_PREMIUM_001241
evt_app_000005071,evt_web_000005057,1,positive_cross_channel,CUST_PREMIUM_001579,CUST_PREMIUM_001579
evt_app_000007021,evt_call_center_000007027,1,positive_cross_channel,CUST_PREMIUM_001765,CUST_PREMIUM_001765
evt_call_center_000002771,evt_web_000002769,1,positive_cross_channel,CUST_PREMIUM_001317,CUST_PREMIUM_001317
evt_app_000001772,evt_in_person_000001776,1,positive_cross_channel,CUST_PREMIUM_001207,CUST_PREMIUM_001207
evt_web_000004775,evt_in_person_000004766,1,positive_cross_channel,CUST_PREMIUM_001547,CUST_PREMIUM_001547
evt_app_000009088,evt_web_000009093,1,positive_cross_channel,CUST_PREMIUM_001988,CUST_PREMIUM_001988
evt_web_000006615,evt_call_center_000006622,1,positive_cross_channel,CUST_PREMIUM_001724,CUST_PREMIUM_001724
evt_web_000005534,evt_call_center_000005533,1,positive_cross_channel,CUST_PREMIUM_001620,CUST_PREMIUM_001620
evt_web_000003714,evt_web_000003700,1,positive_same_channel,CUST_PREMIUM_001434,CUST_PREMIUM_001434
evt_in_person_000004252,evt_web_000004246,1,positive_cross_channel,CUST_PREMIUM_001491,CUST_PREMIUM_001491
evt_web_000004717,evt_app_000004719,1,positive_cross_channel,CUST_PREMIUM_001542,CUST_PREMIUM_001542
evt_app_000000917,evt_app_000000909,1,positive_same_channel,CUST_PREMIUM_001106,CUST_PREMIUM_001106
evt_call_center_000007900,evt_web_000007894,1,positive_cross_channel,CUST_PREMIUM_001868,CUST_PREMIUM_001868
evt_call_center_000004353,evt_app_000004357,1,positive_cross_channel,CUST_PREMIUM_001501,CUST_PREMIUM_001501
evt_call_center_000004742,evt_app_000004746,1,positive_cross_channel,CUST_PREMIUM_001545,CUST_PREMIUM_001545
evt_app_000003775,evt_app_000003776,1,positive_same_channel,CUST_PREMIUM_001440,CUST_PREMIUM_001440
evt_call_center_000000274,evt_app_000000276,1,positive_cross_channel,CUST_PREMIUM_001029,CUST_PREMIUM_001029
evt_app_000003718,evt_in_person_000003699,1,positive_cross_channel,CUST_PREMIUM_001434,CUST_PREMIUM_001434
evt_call_center_000003610,evt_call_center_000003619,1,positive_same_channel,CUST_PREMIUM_001425,CUST_PREMIUM_001425
evt_call_center_000008694,evt_web_000008682,1,positive_cross_channel,CUST_PREMIUM_001951,CUST_PREMIUM_001951
evt_call_center_000007395,evt_web_000007394,1,positive_cross_channel,CUST_PREMIUM_001804,CUST_PREMIUM_001804
evt_in_person_000005691,evt_call_center_000005685,1,positive_cross_channel,CUST_PREMIUM_001637,CUST_PREMIUM_001637
evt_call_center_000007609,evt_web_000007604,1,positive_cross_channel,CUST_PREMIUM_001834,CUST_PREMIUM_001834
evt_in_person_000005753,evt_app_000005746,1,positive_cross_channel,CUST_PREMIUM_001643,CUST_PREMIUM_001643
evt_web_000001477,evt_call_center_000001476,1,positive_cross_channel,CUST_PREMIUM_001170,CUST_PREMIUM_001170
evt_call_center_000000435,evt_web_000000427,1,positive_cross_channel,CUST_PREMIUM_001051,CUST_PREMIUM_001051
evt_in_person_000005672,evt_call_center_000005666,1,positive_cross_channel,CUST_PREMIUM_001635,CUST_PREMIUM_001635
evt_app_000008985,evt_app_000008968,1,positive_same_channel,CUST_PREMIUM_001978,CUST_PREMIUM_001978
evt_web_000008003,evt_in_person_000008000,1,positive_cross_channel,CUST_PREMIUM_001882,CUST_PREMIUM_001882
evt_web_000001908,evt_web_000001912,1,positive_same_channel,CUST_PREMIUM_001222,CUST_PREMIUM_001222
evt_call_center_000006827,evt_app_000006834,1,positive_cross_channel,CUST_PREMIUM_001746,CUST_PREMIUM_001746
evt_call_center_000005960,evt_web_000005959,1,positive_cross_channel,CUST_PREMIUM_001666,CUST_PREMIUM_001666
evt_web_000002011,evt_web_000002014,1,positive_same_channel,CUST_PREMIUM_001238,CUST_PREMIUM_001238
evt_call_center_000003609,evt_web_000003620,1,positive_cross_channel,CUST_PREMIUM_001425,CUST_PREMIUM_001425
evt_web_000001358,evt_call_center_000001345,1,positive_cross_channel,CUST_PREMIUM_001157,CUST_PREMIUM_001157
evt_call_center_000005665,evt_web_000005671,1,positive_cross_channel,CUST_PREMIUM_001635,CUST_PREMIUM_001635
evt_app_000003109,evt_web_000003099,1,positive_cross_channel,CUST_PREMIUM_001361,CUST_PREMIUM_001361
evt_call_center_000000535,evt_web_000000532,1,positive_cross_channel,CUST_PREMIUM_001060,CUST_PREMIUM_001060
evt_call_center_000005436,evt_app_000005446,1,positive_cross_channel,CUST_PREMIUM_001611,CUST_PREMIUM_001611
evt_call_center_000006032,evt_app_000006024,1,positive_cross_channel,CUST_PREMIUM_001675,CUST_PREMIUM_001675
evt_call_center_000003773,evt_app_000003770,1,positive_cross_channel,CUST_PREMIUM_001439,CUST_PREMIUM_001439
evt_web_000007048,evt_app_000007039,1,positive_cross_channel,CUST_PREMIUM_001767,CUST_PREMIUM_001767
evt_app_000005022,evt_in_person_000005011,1,positive_cross_channel,CUST_PREMIUM_001574,CUST_PREMIUM_001574
evt_web_000004503,evt_call_center_000004509,1,positive_cross_channel,CUST_PREMIUM_001523,CUST_PREMIUM_001523
evt_call_center_000000996,evt_app_000001000,1,positive_cross_channel,CUST_PREMIUM_001114,CUST_PREMIUM_001114
evt_app_000003866,evt_app_000003871,1,positive_same_channel,CUST_PREMIUM_001447,CUST_PREMIUM_001447
evt_call_center_000001067,evt_web_000001062,1,positive_cross_channel,CUST_PREMIUM_001121,CUST_PREMIUM_001121
evt_web_000000375,evt_web_000000367,1,positive_same_channel,CUST_PREMIUM_001045,CUST_PREMIUM_001045
evt_app_000005311,evt_call_center_000005317,1,positive_cross_channel,CUST_PREMIUM_001601,CUST_PREMIUM_001601
evt_call_center_000008958,evt_web_000008956,1,positive_cross_channel,CUST_PREMIUM_001977,CUST_PREMIUM_001977
evt_web_000001624,evt_web_000001623,1,positive_same_channel,CUST_PREMIUM_001187,CUST_PREMIUM_001187
evt_call_center_000006323,evt_web_000006320,1,positive_cross_channel,CUST_PREMIUM_001697,CUST_PREMIUM_001697
evt_web_000005401,evt_web_000005386,1,positive_same_channel,CUST_PREMIUM_001607,CUST_PREMIUM_001607
evt_web_000003005,evt_web_000003006,1,positive_same_channel,CUST_PREMIUM_001347,CUST_PREMIUM_001347
evt_call_center_000000077,evt_call_center_000000070,1,positive_same_channel,CUST_PREMIUM_001007,CUST_PREMIUM_001007
evt_app_000002663,evt_web_000002664,1,positive_cross_channel,CUST_PREMIUM_001309,CUST_PREMIUM_001309
evt_app_000004858,evt_web_000004860,1,positive_cross_channel,CUST_PREMIUM_001556,CUST_PREMIUM_001556
evt_call_center_000007958,evt_web_000007959,1,positive_cross_channel,CUST_PREMIUM_001873,CUST_PREMIUM_001873
evt_web_000003823,evt_app_000003816,1,positive_cross_channel,CUST_PREMIUM_001442,CUST_PREMIUM_001442
evt_web_000004868,evt_call_center_000004873,1,positive_cross_channel,CUST_PREMIUM_001557,CUST_PREMIUM_001557
evt_app_000000155,evt_web_000000148,1,positive_cross_channel,CUST_PREMIUM_001013,CUST_PREMIUM_001013
evt_web_000008545,evt_call_center_000008538,1,positive_cross_channel,CUST_PREMIUM_001937,CUST_PREMIUM_001937
evt_app_000004105,evt_call_center_000004103,1,positive_cross_channel,CUST_PREMIUM_001476,CUST_PREMIUM_001476
evt_call_center_000003037,evt_call_center_000003033,1,positive_same_channel,CUST_PREMIUM_001351,CUST_PREMIUM_001351
evt_web_000007740,evt_app_000007741,1,positive_cross_channel,CUST_PREMIUM_001852,CUST_PREMIUM_001852
evt_call_center_000007345,evt_app_000007330,1,positive_cross_channel,CUST_PREMIUM_001800,CUST_PREMIUM_001800
evt_app_000005810,evt_call_center_000005814,1,positive_cross_channel,CUST_PREMIUM_001649,CUST_PREMIUM_001649
evt_app_000005758,evt_web_000005750,1,positive_cross_channel,CUST_PREMIUM_001643,CUST_PREMIUM_001643
evt_app_000006981,evt_web_000006979,1,positive_cross_channel,CUST_PREMIUM_001760,CUST_PREMIUM_001760
evt_call_center_000008858,evt_app_000008859,1,positive_cross_channel,CUST_PREMIUM_001969,CUST_PREMIUM_001969
evt_web_000006828,evt_call_center_000006822,1,positive_cross_channel,CUST_PREMIUM_001746,CUST_PREMIUM_001746
evt_call_center_000006147,evt_web_000006128,1,positive_cross_channel,CUST_PREMIUM_001682,CUST_PREMIUM_001682
evt_call_center_000005181,evt_web_000005180,1,positive_cross_channel,CUST_PREMIUM_001589,CUST_PREMIUM_001589
evt_app_000000150,evt_call_center_000000147,1,positive_cross_channel,CUST_PREMIUM_001013,CUST_PREMIUM_001013
evt_call_center_000002591,evt_call_center_000002583,1,positive_same_channel,CUST_PREMIUM_001302,CUST_PREMIUM_001302
evt_web_000007984,evt_call_center_000007991,1,positive_cross_channel,CUST_PREMIUM_001879,CUST_PREMIUM_001879
evt_call_center_000004469,evt_app_000004470,1,positive_cross_channel,CUST_PREMIUM_001519,CUST_PREMIUM_001519
evt_call_center_000003144,evt_web_000003143,1,positive_cross_channel,CUST_PREMIUM_001368,CUST_PREMIUM_001368
evt_call_center_000003094,evt_call_center_000003093,1,positive_same_channel,CUST_PREMIUM_001359,CUST_PREMIUM_001359
evt_app_000008929,evt_in_person_000008930,1,positive_cross_channel,CUST_PREMIUM_001976,CUST_PREMIUM_001976
evt_web_000006524,evt_call_center_000006529,1,positive_cross_channel,CUST_PREMIUM_001713,CUST_PREMIUM_001713
evt_web_000007275,evt_in_person_000007272,1,positive_cross_channel,CUST_PREMIUM_001795,CUST_PREMIUM_001795
evt_web_000000747,evt_app_000000739,1,positive_cross_channel,CUST_PREMIUM_001091,CUST_PREMIUM_001091
evt_app_000007711,evt_web_000007710,1,positive_cross_channel,CUST_PREMIUM_001848,CUST_PREMIUM_001848
evt_call_center_000002319,evt_call_center_000002316,1,positive_same_channel,CUST_PREMIUM_001274,CUST_PREMIUM_001274
evt_call_center_000001255,evt_call_center_000001256,1,positive_same_channel,CUST_PREMIUM_001149,CUST_PREMIUM_001149
evt_app_000004752,evt_web_000004760,1,positive_cross_channel,CUST_PREMIUM_001546,CUST_PREMIUM_001546
evt_in_person_000001519,evt_web_000001520,1,positive_cross_channel,CUST_PREMIUM_001175,CUST_PREMIUM_001175
evt_web_000005517,evt_app_000005513,1,positive_cross_channel,CUST_PREMIUM_001618,CUST_PREMIUM_001618
evt_web_000002479,evt_web_000002474,1,positive_same_channel,CUST_PREMIUM_001289,CUST_PREMIUM_001289
evt_call_center_000001089,evt_web_000001079,1,positive_cross_channel,CUST_PREMIUM_001124,CUST_PREMIUM_001124
evt_app_000006345,evt_call_center_000006341,1,positive_cross_channel,CUST_PREMIUM_001699,CUST_PREMIUM_001699
evt_app_000003813,evt_app_000003812,1,positive_same_channel,CUST_PREMIUM_001441,CUST_PREMIUM_001441
evt_web_000004438,evt_app_000004445,1,positive_cross_channel,CUST_PREMIUM_001513,CUST_PREMIUM_001513
evt_call_center_000002841,evt_app_000002846,1,positive_cross_channel,CUST_PREMIUM_001330,CUST_PREMIUM_001330
evt_app_000007685,evt_app_000007672,1,positive_same_channel,CUST_PREMIUM_001843,CUST_PREMIUM_001843
evt_app_000004752,evt_call_center_000004758,1,positive_cross_channel,CUST_PREMIUM_001546,CUST_PREMIUM_001546
evt_app_000006578,evt_web_000006572,1,positive_cross_channel,CUST_PREMIUM_001718,CUST_PREMIUM_001718
evt_in_person_000001963,evt_web_000001960,1,positive_cross_channel,CUST_PREMIUM_001230,CUST_PREMIUM_001230
evt_in_person_000007412,evt_app_000007403,1,positive_cross_channel,CUST_PREMIUM_001806,CUST_PREMIUM_001806
evt_web_000000208,evt_app_000000209,1,positive_cross_channel,CUST_PREMIUM_001017,CUST_PREMIUM_001017
evt_web_000001620,evt_call_center_000001622,1,positive_cross_channel,CUST_PREMIUM_001187,CUST_PREMIUM_001187
evt_call_center_000008675,evt_web_000008674,1,positive_cross_channel,CUST_PREMIUM_001949,CUST_PREMIUM_001949
evt_call_center_000003691,evt_web_000003697,1,positive_cross_channel,CUST_PREMIUM_001433,CUST_PREMIUM_001433
evt_app_000002644,evt_web_000002639,1,positive_cross_channel,CUST_PREMIUM_001307,CUST_PREMIUM_001307
evt_web_000002255,evt_app_000002248,1,positive_cross_channel,CUST_PREMIUM_001268,CUST_PREMIUM_001268
evt_web_000003823,evt_app_000003826,1,positive_cross_channel,CUST_PREMIUM_001442,CUST_PREMIUM_001442
evt_app_000007020,evt_web_000007023,1,positive_cross_channel,CUST_PREMIUM_001765,CUST_PREMIUM_001765
evt_web_000008816,evt_app_000008814,1,positive_cross_channel,CUST_PREMIUM_001961,CUST_PREMIUM_001961
evt_call_center_000009043,evt_app_000009053,1,positive_cross_channel,CUST_PREMIUM_001986,CUST_PREMIUM_001986
evt_call_center_000002195,evt_app_000002194,1,positive_cross_channel,CUST_PREMIUM_001259,CUST_PREMIUM_001259
evt_app_000005171,evt_call_center_000005161,1,positive_cross_channel,CUST_PREMIUM_001587,CUST_PREMIUM_001587
evt_in_person_000003949,evt_web_000003953,1,positive_cross_channel,CUST_PREMIUM_001459,CUST_PREMIUM_001459
evt_call_center_000001304,evt_web_000001303,1,positive_cross_channel,CUST_PREMIUM_001154,CUST_PREMIUM_001154
evt_in_person_000006996,evt_app_000006998,1,positive_cross_channel,CUST_PREMIUM_001763,CUST_PREMIUM_001763
evt_app_000002710,evt_web_000002699,1,positive_cross_channel,CUST_PREMIUM_001313,CUST_PREMIUM_001313
evt_web_000001701,evt_call_center_000001700,1,positive_cross_channel,CUST_PREMIUM_001200,CUST_PREMIUM_001200
evt_app_000007812,evt_web_000007810,1,positive_cross_channel,CUST_PREMIUM_001858,CUST_PREMIUM_001858
evt_web_000006586,evt_app_000006587,1,positive_cross_channel,CUST_PREMIUM_001720,CUST_PREMIUM_001720
evt_app_000001039,evt_call_center_000001040,1,positive_cross_channel,CUST_PREMIUM_001119,CUST_PREMIUM_001119
evt_app_000001808,evt_app_000001804,1,positive_same_channel,CUST_PREMIUM_001214,CUST_PREMIUM_001214
evt_web_000003971,evt_app_000003973,1,positive_cross_channel,CUST_PREMIUM_001461,CUST_PREMIUM_001461
evt_in_person_000003754,evt_app_000003750,1,positive_cross_channel,CUST_PREMIUM_001438,CUST_PREMIUM_001438
